"appId","title","description","genres","contentRating","released","updated","releaseNotes","version","price","developer","score","reviews","currentVersionScore","currentVersionReviews"
"com.microsoft.solitaire","Microsoft Solitaire Collection","The World's #1 Solitaire game is now on iPhone and iPad!

For over 25 years, Microsoft Solitaire Collection remains one of the most played games of all time and is now available FREE for your iPhone or iPad!

The Microsoft Solitaire Collection offers FIVE of the best Solitaire card games in one app!

KLONDIKE
Timeless & Classic Solitaire. Clear all the cards from the table using one or three-card draw. Also try out Traditional or Vegas scoring! 

SPIDER
Eight columns of cards await you. Clear them all with fewest moves possible. 
Play single suit or challenge yourself with four suits! 

FREECELL
Be strategic and use the four extra cells to move cards around and try to clear all cards from the table.  
FreeCell rewards players who think several moves ahead. 

TRIPEAKS
Select cards in a sequence, earn combo points, and clear as many boards as you can before you run out of deals!

PYRAMID 
Combine two cards that add up to 13 to remove them from the board. Challenge yourself to reach the top of the Pyramid and clear as many boards as you can!

CARD BACKS & THEMES
Now featuring many beautiful themes and card backs, from the simplicity of “Classic” to the serenity of an Aquarium that comes to life before you while you play. You can even create custom card backs from your own photos!

EVENTS
Play with hundreds of thousands of players as you finish challenges and collect bracelets.

DAILY CHALLENGES
Play new guaranteed solvable challenges in all 5 game modes with 4 levels of difficulty every day!  By completing Daily Challenges, you will earn badges and rewards!

STAR CLUB
Even more challenges arranged in collections and packs you can unlock by earning stars.

LEVELS
Earn experience points (XP) in all game modes and unlock titles and exclusive card backs!
 
XBOX LIVE ACHIEVEMENTS
Sign in with your Microsoft account to earn Xbox Live achievements and compete with your friends and family. Continue playing on any Windows 10, iPhone or iPad device because your progress and game data will be saved in the cloud!

Upgrade to Premium on iPhone and iPad
You can now get the Microsoft Solitaire Collection Premium Subscription for $1.99 per Month or $9.99 per Year.  With  Premium Subscription you get these great features:
With Premium Edition you get these great features:
•             No Advertisements
•             More coins for completing Daily Challenges
•             Get a boost for every game of TriPeaks and Pyramid
•             NOTE: this will not grant Premium on other platforms

Payment will be charged to your iTunes Account on confirmation of purchase. Subscription automatically renews monthly or annually depending on the subscription type purchased. Payment will be charged to your iTunes Account within 24-hours prior to the end of the current period ($1.99 monthly, or $9.99 annually, depending on the subscription type purchased). You can turn off auto-renewal by going to your Account Settings after purchase. If auto-renewal is turned off at least 24-hours before the end of the current period, you will not be charged for the next period.  All cancellations will take effect at the end of the current period.

For more information visit: https://zone.msn.com/microsoftcasualgames/casualsuite/support/default.htm 
Privacy policy: https://aka.ms/privacyioslink/ 
Terms of Use: https://www.microsoft.com/en-us/servicesagreement/","[""Games"",""Entertainment"",""Casino"",""Card""]","4+","2016-11-23T02:14:17Z","2020-03-17T18:39:36Z","Added new level images for levels 200, 300, and 400","4.6.2",0,"Microsoft Corporation",4.5,11757,5,38
"com.playtika.slotomania","Slotomania™ Vegas Slots Casino","Experience the mania with Slotomania! 

Join over 100 million players to get spinning and winning on 200+ premium 777 Vegas slot machines, with more slots games added with every update! Plus, with FREE COINS for new players and more FREE casino bonuses daily, what are you waiting for?

It’s the hottest free slots online - download and play now!

JOIN FORCES! WIN MORE!
Slotomania introduces SLOTOCLANS! Join forces with fellow Slotomanians and spin your way to HUGE prizes! Each SlotoClan member's wins bring rewards to ALL Clan members. Enjoy weekly rewards, extra bonuses, and become a part of Slotomania's winning community!

Spin Premium 777 Vegas Slots Games
Take a break from your daily routine and escape into the fantasies of 777 Vegas casino games! With over 200 free Vegas slots adventures, 777 slot machine games and free casino games and JACKPOT slots, excitement is only a spin away!
- Unleash the CASH LINK in the free to play slot machine, VEGAS CASH
- Head into the wild in the DESPICABLE WOLF 2 free slots game
- Whisper a 777 spell with a casino twist in the MAGIC TRIXIE slot machine.
- Roar for the win in the brightest casino slot game of the jungle - SILVER LION
- Become an online slot and casino legend with CHILI LOCO and so much more!

Win Massive, Daily Free Gifts, Coins and Enjoy Extra Benefits!
There are so many ways to win with Slotomania free slots - you just have to experience them all for yourself! 
- Sloto Quests: Have you completed them all yet? Go on exciting slots adventures for huge, extra rewards. Check out the free slots 777 games on offer and get playing!  
- Sloto Club: Join the free slots 777 club for the exclusive VIP treatment and slots rewards, including Cash Back, Linked Jackpots and other exclusive free slot machines! 
- Snakes and Ladders Mini-Game: This is casino at its best: just like you played when you were a kid, but upgraded and way more rewarding, with a fun slots twist! 
- Extra Bonuses: Get hourly casino and slots bonuses, generous coin boosters, gifts from friends and even more! Who said slot machines weren't rewarding? 
- Playtika Rewards: Keep playing Playtika’s other slots games to gain and redeem even more useful Playtika Rewards! Check out our other awesome free slots, such as Vegas Downtown, House of Fun, Bingo Blitz and other 777 slots, and reap Playtika Rewards across six of our most popular slot machines and free casino games! 

This game is intended for an adult audience (21+) for amusement purposes only and does not offer ‘real money’ gambling, or an opportunity to win real money or prizes based on game play. Playing or success in this game does not imply future success at ‘real money’ gambling.
Terms of service: http://playtika.com/terms-of-service.html","[""Games"",""Casino"",""Entertainment"",""Card""]","17+","2011-09-20T19:08:21Z","2020-03-19T09:05:08Z","Hi Slotomania Fans!

Here's a new update with fixes to improve your game experience!

Have fun & good luck!","3.31.2",0,"Playtika LTD",4.5,13162,3.5,10
"uk.me.decipher.blackjack7","Blackjack","Play blackjack as if you were at the casino! This is the MOST popular blackjack game on the store, with millions of downloads. This is a free blackjack game designed for iPhone, iPhone X and iPad - with large detailed cards and chips - that you can play against the dealer and see who can WIN by getting 21 without going bust!

• High definition, retina graphics
• Easy and fun to play
• Large cards and chips
• Try your luck and travel to various real-world locations
• Tap your chips, cards and and the table as if you were at the casino
• Blackjack casino rules pays 3:2
• Insurance casino rules pays 2:1 if the dealer has blackjack
• Choose between different deck designs
• Earn experience while playing to level up and earn more deck designs

If you go bust - don't worry, you'll get chip bonuses every 20 minutes and every day so you can come back later and play more blackjack if your luck runs out. Make sure to enable push notifications so you know when to collect them!

Please note, in app purchases cost real money - these can be disabled in the system preferences. 

We hope you enjoy playing blackjack! If you have any questions or suggestions, please contact us using the app.","[""Games"",""Casino"",""Card"",""Entertainment""]","17+","2010-05-20T21:40:10Z","2019-01-18T00:53:42Z","New year, new update! Play Blackjack live against other players in Tournaments.","4.19",0,"TapTapBoom Ltd.",4.5,7825,4.5,734
"slots.diamondlife.casino.games.ios","Lotsa Slots: Casino SLOTS","Download Lotsa Slots, one of the best casino apps made especially for slots lovers. Lotsa Slots Casino gives you the chance to WIN BIG in Slots, including EXCITING bonus games, big wins & thrilling progressive JACKPOTS. Enjoy all the thrill of Las Vegas on your iPhone or iPad!

Take a break from your daily routine and escape into the glitzy fantasies of Vegas games! Head into the wild with Bonus & the Beast, enjoy endless cash re-spin features with Lava Loot, smash up the reels with Pearl Cash, become a slots legend with Cash Respins! With over 30+ free Vegas slots games adventures and jackpot featured slot machines, excitement is always just a tap away!

Lotsa Slots featured with:

- Hot slot machines including, Lava Loot, Legend of Oz, Triple Tiki & more! 

- Most exciting Jackpots and the biggest Wins just for you!

- Vegas style slots machines designed by casino professionals.

- 300,000 Free slots WELCOME BONUS. 

- Bonus coins to collect every 2 hours!

- Experience Quest Challenge, daily tasks & more events coming up!

- Enjoy realistic Vegas Casino in the palm of your hands!

- New slots machines added every week.

Lotsa Slots is intended for adult audience for entertainment purposes only. YOU CANNOT WIN REAL MONEY. Success at social casino gambling does not reward real money prizes, nor does it guarantee success at real money gambling.","[""Games"",""Card"",""Entertainment"",""Casino""]","17+","2018-03-09T23:36:04Z","2020-02-18T08:18:27Z","Hi Lotsa fans! 
Download this update NOW to enjoy MORE BONUS COINS, new exciting features and a much smoother spinning experience!
See you soon on the reels :)","3.81",0,"GRANDE GAMES LIMITED",4.5,3252,4.5,428
"BuildApp.JajaPoker","Poker Heat: Texas Holdem Poker","Poker Heat – The new FREE ONLINE POKER game brought to you by the creators of World Series of Poker (WSOP) - Playtika

Compete in intense poker games as you place your bets online in the best POKER APP WITH EPIC LEAGUES. Put your Texas poker strategy to the test & place your best bet like a true VIP Texas poker player! Move up the ranks of TEN poker leagues to reach the top and claim jackpots of MILLIONS of chips!! Enjoy the best Vegas Casino Poker online while you compete in live poker games vs other VIP players from Las Vegas and all over the world.

Feel the HEAT with Free Texas Hold’em poker – your free chips await in the poker room - just a click away!

Prepare - New Poker Rings are Coming
You might be a good poker player, you might be a great at Texas Holdem, but can your poker skills grant you our RING? We’ve just turned the HEAT ON and enhanced your poker casino experience with an all new poker rings collection. Play free Texas Hold’em poker and complete missions to win crowns. After you’ve earned enough crowns, and only then, you will be worthy of the ring. Claim your free poker chips and wear your best ring at the poker table and flaunt your achievement in front of your opponents

League-based competition
Looking for something more exciting than simple Las Vegas poker games, where you can truly test your poker strategy? Poker Heat’s unique league-based competition with party-like classic poker gameplay gives you intensely competitive gameplay and large variety of online poker rooms, better than any other standard online poker app. Start by playing in the Newbie Court to get into the ‘Promotion Zone’ and progress into the next league. Compete in 10 leagues, bet your free chips online and finish in the top tier to win HUGE PRIZES!! Free Poker games are here for you to play – Place your gamble, join The poker party and play free online poker!

Compete against friends and players from around the world
Participate in a world poker tour straight from your phone! Show your poker hand, ante up, go ALL IN or fold - bluff your friends and outsmart poker players from all around the world! Login anonymously or with your Facebook profile to show everybody you are the real poker star in one of the best free cards games online. Want to play classic poker online with a friend? Just use the INVITE button at the poker tables and play free poker Texas Holdem together. Participate in exciting poker tournaments and win BIG!

Win Daily Bonuses and Free Perks
Get your daily free poker chips bonus multiplied by your league ranking! The higher the league – the bigger the multiplier! A Prize pool filled with free chips awaits the league’s top poker players in the Promotion Zone. Reach the World Class league to become a poker legend of poker stars in Poker Heat - the best online Texas Holdem app! Play poker online games anytime, everywhere!

Exciting Content
Get into online casino of poker heat as a true poker king and discover nine different stadiums with their own poker style and mood! Start at the Newbie Court, advance through Victory Cage and move on to the Ring of Honor - for the true poker pro! Enjoy player statistics, hand strength info, amazing animations and so much more! Find special deals at the Chips Store to buy chips instantly for a cheap price!
Connect with us on Facebook (https://www.facebook.com/Pokerheat/)
Install the latest Texas Holdem poker game, brought to you by the creators of the WSOP official online game (World Series of Poker).

This game is intended for an adult audience (21+) for amusement purposes only and does not offer ‘real money’ gambling, or an opportunity to win real money or prizes based on game play. Playing or success in this game does not imply future success at ‘real money’ gambling.

Poker Heat – can you feel it?","[""Games"",""Casino"",""Card"",""Sports""]","17+","2012-08-15T07:00:00Z","2020-01-29T07:04:38Z","- Performance and stability improvements
- Bug fixes","4.41.7",0,"Playtika LTD",4.5,7913,5,156
"com.bingo.tour.party.crazy.free.ios.avidly","Bingo Party - Bingo Games","Bingo Party is the Classic & Special Bingo Game with 8 CARD VERSION!  Wanna get more bingos? Wanna be more fun? Just play Bingo Party!

Game Features:
# Realtime multiplayer! Play with more than 10,000 players at a time!
# Join elite to play up to 8 cards!
# Over 30 bingo rooms! We will be rolling out more rooms!
# 500 Tickets & 30 powerups to start off. Each day you have another 150+ tickets to continue the bingo trip. Don't miss it!
# Your daily bonus will increase by your level up!
# Complete kinds of puzzles to get BIG BONUS!
# 7 types of power-ups - Help you get more bingos!
# Daily Tournament - Complete other players to win big!
# Achievement - Over 200 achievements to challenge. Complete to win!
If you love bingo and want to try a new one, Bingo Party is a good choice. Just have a rest out from other bingo games, we will not let you down!
If you love bingo and want to try a new one, Bingo Party is the good choice. Come experience the fantastic NEW BINGO game, we will not let you down!
Don't Wait and download now, a new Bingo Party is waiting for you!

Practice or success at social casino gaming does not imply future success at real money gambling. 
• The games do not offer ""real money gambling"" or an opportunity to win real money or prizes.
•The games are intended for an adult audience.
***********************************************************************

Have questions or suggestions about Bingo Party - Bingo Casino & Slots Games?
Email your questions to bingo@avid.ly.

Thank you for playing and have a wonderful bingo trip!","[""Games"",""Board"",""Casino""]","12+","2017-08-10T01:53:14Z","2020-02-25T03:44:07Z","Bug fixed and game optimized.","2.2.7",0,"Avid.ly",4.5,11244,4.5,83
"com.spidersolitaire.solitaire","Solitaire ▪","Solitaire, also known as 'Klondike', is the classic version of solitaire for iPhone, iPod Touch or iPad!

Explore a comprehensive and fun-packed version of solitaire and join the thousands of players already hooked!

- ""Excellent! The best solitaire app on the AppStore!""

- ""The Vegas mode is seriously addictive, I spend hours on it! And what's more, the app is beautifully designed.""

DIFFERENT GAME MODES

- Standard solitaire mode or Vegas mode
- 1 or 3 card draw
- Portrait or landscape mode
- Play left or right-handed

COMPLETE FUNCTIONALITY

- Games are automatically saved
- Cancel moves as many times as you want
- Intelligent help
- No interference between solitaire and iPod playback

AN OPTIMAL PLAYING EXPERIENCE

- Play and move cards easily
- Touch a card to move it automatically
- Automatically end your turn on solitaire

------------------------------------------------------------

Subscription Terms

Here is the subscription period available in our game:
Weekly subscription for $2.99 after a 3-day free trial

The offer unlock the following features:
- No ads
- 2 exclusive cards
- 2 exclusive patterns
 
End of trial and subscription renewal:
The payment is charged to your account after a confirmation of purchase
The subscription is renewed automatically unless you turn it off 24 hours before the end of the current period
The subscription automatically renews for the same duration as the original offer the users subscribed to (weekly, monthly or yearly)
Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal
Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase.
Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable
No cancellation of the current subscription is allowed during the active subscription period

Cancelling a trial or a subscription:
If you want to cancel a subscription during its free trial, you have to cancel it through your account in the Store. This must be done at least 24 hours before the end of the free trial period to avoid being charged.

For more information, please visit https://support.apple.com/HT207865
If you have any question, feel free to contact us at support@greenpandagames.com
Privacy policy and Terms of use: http://www.greenpandagames.com/en/privacy_policy
Link to Subscription terms: http://www.greenpandagames.com/en/terms_SO","[""Games"",""Card"",""Entertainment"",""Casino""]","4+","2016-09-03T21:35:38Z","2020-01-28T09:06:10Z","- Minor bugs fix
If you encounter any problem regarding this app, please feel free to contact us at support@greenpandagames.com","1.7",0,"Spider Solitaire",4.5,10412,4.5,795
"com.bitrhymes.bingoiphone","Bingo Bash: Online Bingo Games","Warm those fingers up because it’s BINGO time!! Play Bingo games @ Bingo Bash – The best Bingo app EVER!
Play the world’s #1 BINGO GAME with the best Bingo players of all time with the famous Wheel Of Fortune Bingo! Mix up your bingo game with some of your favorite 777 slot machine games like Stars & 7s Slots and many more slot games!
Join millions of live Bingo players from across the globe, play in over 30 Bingo rooms with 13 different ways to win and call bingo! Play multiple Bingo cards at once and make those bingos pop right out.
Compete in real time against millions of live Bingo players & WIN BIG @ Bingo Bash by GSN!
Play with Power Plays and complete collections to win huge rewards for daubing all the bingo balls.  Play live bingo and listen to the bingo caller for your lucky numbers to win at bingo
Play with friends and chat while you’re playing Bingo and team up with them to uncover huge rewards and bonuses!  Earn more coins with the best slots games.
Fly around the world in our classic Bingo rooms:

- Experience the wild bingo side of nature in the Serengeti!

- Live like a God in the Temple of Zeus! And play bingo with him!!

- Hit the Las Vegas strip for high-stakes casino bingo games!

Experience Bingo like never before with our special Bingo cards!

- Hunt for treasure, defeat zombie hordes or run your very own pet spa in this unique Bingo room!

- Play in our special Holiday themed Bingo rooms to make your holidays memorable! 

- Play our most exciting live Bingo room – Wheel of Fortune® Bingo!

Wheel of Fortune® meets Bingo in an extraordinary partnership. America’s #1 Game Show & America’s best Bingo game come together at last!
Walk on to the famous Wheel of Fortune® stage - and play the world’s best Bingo there!
Win unprecedented Bingo bonuses in the Wheel of Fortune® Spin & Win with slots Mini-games!
Play our awesome Slots, scratch cards and Mini-games, and win huge rewards!
Install now & start playing BINGO GAMES!


• Bingo Bash is intended for a mature audience.

• Bingo Bash does not offer ""real money gambling"" or an opportunity to win real money or prizes.

• Past success at social casino gaming has no relationship to future success at ""real money gambling"".","[""Games"",""Entertainment"",""Card"",""Casino""]","17+","2012-05-01T07:00:00Z","2020-03-16T08:39:32Z","WHAT’S NEW:

1. This month’s New Bingo Room, ‘The Great Eggventure’ - Help the Easter Bunny find the elusive Golden Eggs in The Great Eggventure.
2. Bug fixes and performance improvements","1.114.2",0,"BitRhymes Inc.",4.5,8122,5,2
"com.sharkparty.monopolybingo","MONOPOLY Bingo!","Play MONOPOLY Bingo games FREE with the award-winning mobile bingo app! Combine classic MONOPOLY rules with bingo boards and VOILA! You get MONOPOLY Bingo! In our free online bingo game, you can play with MULTIPLE bingo cards – more than any other bingo game out there!
 
***With over 5 million installs, we bet you’ll LOVE MONOPOLY Bingo too!***
 
Enter live bingo halls as you advance through the MONOPOLY game board. Land on your favourite classic MONOPOLY properties, wait for the bingo balls with your numbers and BINGO! You win! Soon your MONOPOLY money will grow and you can start building houses and hotels – just like the classic MONOPOLY game you know and love!
 
***Multiple Bingo Cards at a time***
Play MONOPOLY Bingo with more bingo cards than any other bingo game! Try your luck by playing with up to 8 bingo cards simultaneously, using smooth controls to easily switch between them. Unlock more bingo cards by completing MONOPOLY game-themed collections!
 
***Bingo Tournaments & Weekly Puzzle Events***
Compete against friends in our free MONOPOLY Bingo game’s tournaments! Play free games and see which of your friends can complete the most Bingo cards! With our multi-level boosts, you can see future bingo numbers, get free daubs, and bonus spaces on your bingo cards to help you win. If you ever run out, you can always use the MONOPOLY money you collected to buy more.
 
***Features***
· Collect Community Chests to gain coins, extra boosts, bingo tickets and more as you move along the MONOPOLY board.
· Build houses and hotels by gaining experience in different rooms.
· Travel across classic MONOPOLY properties to reach places around the world.
· Increase your MONOPOLY fortune!
 
MONOPOLY Bingo is such a fun game to play! Classic MONOPOLY pieces combined with bingo cards makes for an irresistible, fun time! Play live bingo with other players from around the world. With more bingo cards than any other game, you’ve got AMAZING chances to win! So what are you waiting for?! Get out your bingo daubers and starting calling out “BINGO!”

Please note: MONOPOLY Bingo is an online only game. Your device must have an active internet connection to play.

Please note that MONOPOLY Bingo is free to play, but you can purchase in-app items with real money. To delete this feature, on your device go to Settings Menu -> General -> Restrictions option. You can then simply turn off In-App Purchases under ""Allowed Content"". In addition, MONOPOLY Bingo may link to social media services, such as Facebook, and Storm8 Studios will have access to your information through such services. 

The game is intended for an adult audience. The game does not offer ""real money gambling"" or an opportunity to win real money or prizes. Practice or success at social casino gaming does not imply future success at ""real money gambling.""

The MONOPOLY name and logo, the distinctive design of the gameboard, the four corner squares, the MR. MONOPOLY name and character, as well as each of the distinctive elements of the board and playing pieces are trademarks of Hasbro for its property trading game and game equipment. © 1935, 2014 Hasbro. All Rights Reserved.

Follow Storm8
www.storm8-studios.com
facebook.com/storm8
twitter.com/storm8","[""Games"",""Entertainment"",""Board"",""Casino""]","17+","2014-12-11T00:23:23Z","2020-01-07T21:42:34Z","- Opportunities to earn new types of rewards through watching video ads in different parts of the game!
- Updated Achievement rewards to more clearly communicate the type of reward.
- Various bug fixes.","3.3.3",0,"Storm8 Studios",4.5,3399,4.5,91
"com.viker.slotday","Spin Day","Play your spins every day - totally risk-free with Spin Day

Spin Day offers players daily opportunities to win, simply by spinning.

Get spinning, start winning! Spin Day Features:

Just spin to win.

** WIN **

Match 3 winning jackpot symbols to win big on Spin Days machines. 

Egyptian Escape
Disco Deckhead
Space Spinner
Viking Vault
Tibetan Tilt
Volcanic Venture
Scary Night

** EARN REWARDS **
Earn tokens as you play!

** NEW SPINS EVERY DAY ** 
Maximise your chances of winning by playing everyday!
New spins released three times a day

** Don't forget to follow us on social for more chances to win with Spin Day! **

Facebook 
https://www.facebook.com/Spin-Day-431473780935839/

Instagram
https://www.instagram.com/spindayapp/

Spin Day does not endorse or promote gambling. Spin Day slots are intended solely for entertainment purposes. 

Spin Day does not require any details from its players to play. 

*Apple is not a sponsor nor is it involved in any way with this app, nor do they endorse this service or sponsor us. 

*Spin Day is a mobile app that allows users to win with no purchase necessary.

Spin Day is operated by Viker Limited, registered at: 200 Union St, London, SE1 0LX, a company incorporated under English law (company number: 06290437) whose registered office is at 200 Union Street, London, United Kingdom, SE1 0LX (hereafter “Viker”). 

See our website at www.viker.co.uk for further information about us.

© Viker Limited. All rights reserved.","[""Games"",""Simulation"",""Entertainment"",""Casino""]","17+","2019-06-07T11:50:44Z","2020-03-16T10:03:44Z","Experience the luck of the Irish with the new St Patricks Day Pig!","2.11.0",0,"Viker",4,10334,3.5,49
"com.scopely.yux","Yahtzee® with Buddies Dice","Roll dice to play YAHTZEE® With Buddies! It is the fun, classic board game with a new look. Play dice with friends in this multiplayer game.

Challenge your friends to play this family game for hours of endless fun! The #1 dice game is reimagined in YAHTZEE® With Buddies! Puzzle game fan? Poker dice fan? Strategy fan? Then you will love this new two player dice game! Don’t have a clue what YAHTZEE® is? Download it now and you will soon find out!

Classic & Fun Board Game on the Go
Play the #1 dice game officially licensed by Hasbro, anywhere.
Social game meets dice challenge: Roll dice against other players in epic 2 player game play.
Play dice with family and friends: You can chat and send stickers while you play! Join a YAHTZEE®  family to get help from your friends!
Download now for 30 free bonus rolls!

===YAHTZEE® With Buddies Features===

Game Bonuses:
• Complete Yahtzee games to win in-game scratchers for a chance to win bonus dice rolls.
• Activate a bonus dice roll to get an extra dice spin right when you need it.

Defeat the Dice Masters:
• Dice Masters play back instantly in Yahtzee's reinvented solo adventure - take down the Dice Masters and earn amazing custom dice along the way!
• Conquer dozens of new levels with brand new boosts and obstacles like ice blocks, flying multipliers and more!
• Join the Race for the ultimate head to head competition and earn great new rewards!

Take part in tournaments:
• Yahtzee tournaments are a new, thrilling challenge! Yahtzee Solitaire, Yahtzee Bingo, and Yahtzee Stars are completely new ways to play these classic games! 
• Play through different leagues to win exciting prizes.

Social Games with Friends
• Play with friends and family. Create your own family in game to get and give help.
• Multiplayer games with random opponents.  Play dice games with players around the world.
• Explore Yahtzee Survivor to compete real time with hundreds of challengers and win Yahtzee’s biggest jackpot prize.
• Chat and challenge your friends with the new social buddies system!

Personalize your dice rolling experience:
• LOADS OF CUSTOM DICE!
• LOTS OF SPECIAL PORTRAIT FRAMES!
• TONS OF THEMED GAME BOARDS!

Yatzy, yacht, yachty, yatzee, crag, balut, farkle, kismet, yamb, or generala, there’s only one authentic Yahtzee! Roll the dice to find out why millions have played this classic family game for over 50 years!

Download the app, roll the dice, and prepare to shout “YAHTZEE!”

HASBRO and YAHTZEE names and logos are trademarks of Hasbro. © 2019 Hasbro, Pawtucket, RI 02861-1059 USA. All Rights Reserved. TM & ® denote U.S. Trademarks.

Privacy Policy:
https://scopely.com/privacy/

Additional Information, Rights, and Choices Available to California Players: https://scopely.com/privacy/#additionalinfo-california","[""Games"",""Family"",""Board""]","4+","2017-08-23T18:03:30Z","2020-02-17T18:43:20Z","Thanks for playing Yahtzee with Buddies, the #1 dice game worldwide!  Download the latest version to discover our newest solo and multiplayer game modes, exciting new features and custom vanity dice, plus bug fixes and performance improvements to bring you a better game experience.","6.13.2",0,"Scopely",4.5,6081,4.5,80
"com.iphonesoft3g.blackjack","Blackjack 21: Blackjackist","Play the best blackjack 21 free game with millions of players from all over the world!
Blackjack is an exciting game that any player is sure to enjoy. Place your bet, get more points than the dealer and win chips. Feel the risk as you dive into the casino atmosphere and hit the big time!
Play now to improve your skills, gain experience, make new friends and become the best blackjack player ever!

Game features:
• FREE CHIPS – Play the game every day to get free chips!
• GET REWARDS – Up the stakes, win games against the dealer, take risks to get to 21 and unlock achievements.
• QUESTS – Complete daily quests to get free chips!
• YOUR OWN PROFILE PAGE – Track your progress and status in the game! Get experience and level up. See how many blackjack tournaments you've won and achievements you've completed. Get unique properties and display them on your profile. View other players' profiles to see how you compare!
• CHAT WITH OTHER PLAYERS – Have even more fun at the casino tables with our convenient in-game instant messenger and chat with other blackjack players.
• FAIR PLAY GUARANTEED – Our certified Random Number Generator (RNG) gives you the best and fairest blackjack experience!
• LEARN TO PLAY – Are you new to blackjack but always wanted to try it? 
Our simple-to-follow tutorial mode will help you take the first steps. Quickly learn everything you need to know about blackjack, from the rules of the game to winning combinations.
• 3D GRAPHICS – An absolutely free blackjack game with stunningly realistic 3D graphics.
• NO REGISTRATION – Get straight into the action. Choose guest mode to use our free casino app without registering.
• SINGLE ACCOUNT – Start playing free blackjack on your smartphone, then continue on your tablet without losing progress. Use your account to play any of our other casino games in one app.

Want more than blackjack?
Try our other games for an unforgettable 3D experience: 
• TEXAS HOLD'EM POKER – The most popular casino game among professional gamblers! Test your skills in amazing poker tournaments!
• SLOTS – Explore our themed slots with lots of unique features!
• ROULETTE – Featuring stunning 3D graphics and three varieties of table: French, American, and European.
• OMAHA POKER – A more dynamic version of poker with 4 cards in a hand. Have more fun with amazing combinations!
• BACCARAT – One of the most popular and exciting card games with superior 3D graphics!
• CRAPS – The first 3D craps game ever. Make bets, roll the dice, take risks and become the best craps player!

Subscribe to the official Facebook page of the game and be the first to find out about our promotions and news!
https://facebook.com/Pokerist

Follow us on Twitter and get free chips!
https://twitter.com/KamaCasino

This game is only available to users of legal age. The game offers no possibility of winning money or anything of value. Success in playing this game does not imply your success in a similar real-money casino game.","[""Games"",""Casino"",""Card""]","17+","2015-01-29T12:12:02Z","2020-03-17T11:24:48Z","Golden Karma
Go on an Indian adventure with our all-new slot! One WILD symbol in this slot generates two more!

Arthur's Camelot
Introducing King Arthur's legendary epoch in our new slot! Explore exciting bonus games and special free spin modes.

Super Party
Play Texas Hold'em poker with special rules. Gain one of the six secret superpowers available!

Wheel Party
Another unique mode of Texas Hold'em poker! Spin the special wheel and get a high-value third card!","30.4.1",0,"KamaGames",4.5,3086,4.5,5
"com.doubledowninteractive.DDCasino","DoubleDown Casino Slots & More","Experience the BIG WIN of Las Vegas in the world’s largest FREE to play casino, featuring the biggest hit pokies, plus jackpots! 

Get a starter bonus of 1 MILLION free chips, plus free daily bonuses up to 2 MILLION when you spin the Wheel of Riche$.

Enjoy the thrill of winning in over 100 authentic pokie games including Wheel of Fortune®, Double Diamond™, Golden Goddess™, DaVinci Diamonds™ and more. Play for the jackpot on free pokies like In Bloom, Siberian Storm, and Crown of Egypt for the ultimate big win!

Spin & win with The Ellen DeGeneres Show on our newest casino hit, Have a Little Fun Today! 

All your favourite pokie games directly from the casino floor are free to play. Enjoy an exciting variety of pokie bonus rounds, from free spins to interactive bonuses. Aim for the big win when you play for the jackpot!

Take DoubleDown’s free FULL casino experience everywhere you go by spinning the reels of your favourite pokies, playing your hand at Game King™ Video Poker, or placing bets at Poker, Player’s Suite™ Blackjack, or Roulette. 

Double down and get lucky today—your big win awaits!

Product Features:
• Over 80 authentic Vegas pokie games, with new free pokies added regularly!
• 1 Million FREE Chips, plus Daily Bonuses up to 2M
• Play with friends to get free chip gifts, and earn extra bonuses
• Login with Facebook, or play as a Guest
• Free pokies tournaments add a bonus thrill of competition

Continue the thrill of winning across all your devices! 

Like us on Facebook and collect frequent free chip bonuses on our fan page: https://www.facebook.com/doubledowncasino

Need help? Visit the DoubleDown Help Center to learn about pokie games, jackpots, bonus rounds, and more: https://doubledowncasino1.zendesk.com/hc/en-us

Internet connection required to play.

DoubleDown Casino is intended for players 21 yrs+ and does not offer “real money gambling” or an opportunity to win real money or prizes based on the outcome of play. 

Playing free pokies, free Poker, free Video Poker, free Blackjack, free Roulette, or free Bingo at DoubleDown Casino does not imply future success at “real money gambling”.","[""Games"",""Casino"",""Entertainment"",""Card""]","17+","2012-03-01T19:32:50Z","2020-03-18T01:05:21Z","Friends of DoubleDown!

This update includes some minor performance improvements and feature updates as we prepare to release the latest season of Journey!

Best of luck in the casino!","4.5.52",0,"Double Down Interactive LLC",4.5,8635,5,2
